Trip_ID,Customer_ID,Date,Day_of_Week,Direction,Departure_Time,Arrival_Time,Duration_min,traffic_conditions
TRIP0351,HM01,09-01-2025,Thursday,0,07:58,08:25,27.6,light
TRIP0352,HM01,09-01-2025,Thursday,1,18:17,18:56,39.5,moderate
TRIP0353,HE01,09-01-2025,Thursday,0,08:56,09:03,7.6,light
TRIP0354,HE01,09-01-2025,Thursday,1,17:58,18:09,11.5,heavy
TRIP0355,HP01,09-01-2025,Thursday,0,08:09,08:17,8.3,normal
TRIP0356,HP01,09-01-2025,Thursday,1,19:41,19:48,7.7,light
TRIP0357,JG01,09-01-2025,Thursday,0,08:43,09:07,24.2,normal
TRIP0358,JG01,09-01-2025,Thursday,1,19:58,20:16,18.5,light
TRIP0359,JR01,09-01-2025,Thursday,0,07:50,08:08,18.2,light
TRIP0360,JR01,09-01-2025,Thursday,1,19:09,19:27,18.2,light
TRIP0361,JM01,09-01-2025,Thursday,0,07:46,08:03,17.4,light
TRIP0362,JM01,09-01-2025,Thursday,1,20:41,20:56,15.3,light
TRIP0363,BE01,09-01-2025,Thursday,0,07:55,08:00,5.4,light
TRIP0364,BP01,09-01-2025,Thursday,0,09:34,09:38,4.6,light
TRIP0365,BP01,09-01-2025,Thursday,1,18:29,18:35,6.5,normal
TRIP0366,KS01,09-01-2025,Thursday,0,07:54,08:34,40,light
TRIP0367,KS01,09-01-2025,Thursday,1,19:18,19:53,35,light
TRIP0368,KM01,09-01-2025,Thursday,0,10:11,10:39,28.2,normal
TRIP0369,KM01,09-01-2025,Thursday,1,19:11,19:37,26.1,light
TRIP0370,KB01,09-01-2025,Thursday,0,10:22,10:36,14.3,normal
TRIP0371,KB01,09-01-2025,Thursday,1,16:08,16:19,11.6,light
TRIP0372,KO01,09-01-2025,Thursday,0,08:55,09:13,18.6,normal
TRIP0373,KO01,09-01-2025,Thursday,1,19:45,20:04,20,light
TRIP0374,EE01,10-01-2025,Friday,0,07:00,07:19,20,light
TRIP0375,EE01,10-01-2025,Friday,1,17:09,17:37,28.8,heavy
TRIP0376,EC01,10-01-2025,Friday,0,07:53,08:10,17.9,light
TRIP0377,EC01,10-01-2025,Friday,1,17:11,17:39,28.9,heavy
TRIP0378,MM01,10-01-2025,Friday,0,09:19,09:33,14.6,light
TRIP0379,MM01,10-01-2025,Friday,1,17:05,17:35,30,moderate
TRIP0380,MB01,10-01-2025,Friday,0,07:55,08:08,13.3,light
TRIP0381,MB01,10-01-2025,Friday,1,17:25,17:47,22.1,heavy
TRIP0382,MS01,10-01-2025,Friday,0,07:19,08:05,46.4,light
TRIP0383,MS01,10-01-2025,Friday,1,17:07,18:16,69.7,moderate
TRIP0384,AC01,10-01-2025,Friday,0,09:43,10:14,31.6,light
TRIP0385,AC01,10-01-2025,Friday,1,17:17,18:07,50.9,heavy
TRIP0386,AE01,10-01-2025,Friday,0,07:13,07:44,31.6,light
TRIP0387,AE01,10-01-2025,Friday,1,20:54,21:26,32.5,light
TRIP0388,AM01,10-01-2025,Friday,0,10:16,11:22,66.2,normal
TRIP0389,AM01,10-01-2025,Friday,1,16:27,17:27,60.3,normal
TRIP0390,MI01,10-01-2025,Friday,0,08:57,09:04,7.3,light
TRIP0391,MI01,10-01-2025,Friday,1,19:50,19:57,7.6,light
TRIP0392,MG01,10-01-2025,Friday,0,09:06,09:41,35.2,light
TRIP0393,MG01,10-01-2025,Friday,1,19:08,19:47,39.7,light
TRIP0394,MO01,10-01-2025,Friday,0,07:35,07:55,20.4,light
TRIP0395,MO01,10-01-2025,Friday,1,19:16,19:45,29.7,light
TRIP0396,IR01,10-01-2025,Friday,0,09:12,09:23,11.8,light
TRIP0397,IR01,10-01-2025,Friday,1,17:08,17:30,22.9,moderate
TRIP0398,IS01,10-01-2025,Friday,0,09:29,09:49,20.3,light
TRIP0399,IS01,10-01-2025,Friday,1,17:20,18:11,51.6,heavy
TRIP0400,IG01,10-01-2025,Friday,0,07:43,08:08,25.8,light
TRIP0401,IG01,10-01-2025,Friday,1,19:38,20:06,28.9,light
TRIP0402,SR01,10-01-2025,Friday,0,09:14,09:22,8.4,light
TRIP0403,SR01,10-01-2025,Friday,1,17:57,18:12,15.9,moderate
TRIP0404,SM01,10-01-2025,Friday,0,09:23,09:39,16.3,light
TRIP0405,SM01,10-01-2025,Friday,1,20:02,20:21,19.9,light
TRIP0406,SO01,10-01-2025,Friday,0,07:07,07:36,29.8,light
TRIP0407,SO01,10-01-2025,Friday,1,18:06,18:46,40.2,moderate
TRIP0408,JC01,10-01-2025,Friday,0,07:58,08:17,19.4,light
TRIP0409,JC01,10-01-2025,Friday,1,17:32,18:02,30.3,heavy
TRIP0410,JP01,10-01-2025,Friday,0,08:12,08:32,20.2,normal
TRIP0411,JP01,10-01-2025,Friday,1,20:41,20:57,16.8,light
TRIP0412,JE01,10-01-2025,Friday,0,09:53,10:12,19.9,light
TRIP0413,JE01,10-01-2025,Friday,1,16:43,17:09,26.6,normal
TRIP0414,BG01,10-01-2025,Friday,0,09:53,10:06,13.9,light
TRIP0415,BG01,10-01-2025,Friday,1,16:35,16:49,15,normal
TRIP0416,BS01,10-01-2025,Friday,0,07:55,08:07,12.6,light
TRIP0417,BS01,10-01-2025,Friday,1,16:59,17:16,17.1,moderate
TRIP0418,BB01,10-01-2025,Friday,0,09:17,09:32,15.5,light
TRIP0419,BB01,10-01-2025,Friday,1,17:58,18:27,29.5,moderate
TRIP0420,RI01,10-01-2025,Friday,0,07:49,07:59,11,light
TRIP0421,RI01,10-01-2025,Friday,1,17:15,17:34,19.1,heavy
TRIP0422,RR01,10-01-2025,Friday,0,10:36,10:57,21.3,normal
TRIP0423,RR01,10-01-2025,Friday,1,16:10,16:29,19.1,light
TRIP0424,RM01,10-01-2025,Friday,0,09:17,09:27,10.9,light
TRIP0425,RM01,10-01-2025,Friday,1,20:01,20:13,12.4,light
TRIP0426,CO01,10-01-2025,Friday,0,08:56,09:25,29.7,light
TRIP0427,CO01,10-01-2025,Friday,1,18:45,19:10,25.8,light
TRIP0428,CP01,10-01-2025,Friday,0,09:31,09:43,12.5,light
TRIP0429,CP01,10-01-2025,Friday,1,17:02,17:19,18,moderate
TRIP0430,CE01,10-01-2025,Friday,0,07:55,08:07,12.2,light
TRIP0431,CE01,10-01-2025,Friday,1,18:46,18:59,13.7,light
TRIP0432,CB01,10-01-2025,Friday,0,09:42,10:22,40.2,light
TRIP0433,CB01,10-01-2025,Friday,1,18:56,19:30,34.8,light
TRIP0434,CI01,10-01-2025,Friday,0,07:57,08:31,34.9,light
TRIP0435,CI01,10-01-2025,Friday,1,17:35,18:43,68.8,heavy
TRIP0436,CG01,10-01-2025,Friday,0,07:29,08:18,49.5,light
TRIP0437,CG01,10-01-2025,Friday,1,17:06,18:08,62.1,moderate
TRIP0438,AI01,10-01-2025,Friday,0,10:39,11:01,22.1,normal
TRIP0439,AI01,10-01-2025,Friday,1,18:55,19:14,19.2,light
TRIP0440,AS01,10-01-2025,Friday,0,07:11,07:49,38.3,light
TRIP0441,AS01,10-01-2025,Friday,1,16:20,16:58,38.3,light
TRIP0442,AR01,10-01-2025,Friday,0,08:10,08:37,27.1,light
TRIP0443,AR01,10-01-2025,Friday,1,20:06,20:27,21.5,light
TRIP0444,HB01,10-01-2025,Friday,0,08:16,08:32,16.9,normal
TRIP0445,HB01,10-01-2025,Friday,1,16:07,16:20,13,light
TRIP0446,HM01,10-01-2025,Friday,0,08:59,09:28,29.6,light
TRIP0447,HM01,10-01-2025,Friday,1,18:31,19:02,31.7,normal
TRIP0448,HE01,10-01-2025,Friday,0,08:21,08:28,7.6,normal
TRIP0449,HE01,10-01-2025,Friday,1,20:13,20:19,6.7,light
TRIP0450,HP01,10-01-2025,Friday,0,09:21,09:26,5.1,light
TRIP0451,HP01,10-01-2025,Friday,1,17:01,17:10,9.5,moderate
TRIP0452,JG01,10-01-2025,Friday,0,08:44,09:04,20.2,normal
TRIP0453,JG01,10-01-2025,Friday,1,18:14,18:36,22.9,normal
TRIP0454,JM01,10-01-2025,Friday,0,08:57,09:17,20.1,light
TRIP0455,JM01,10-01-2025,Friday,1,19:17,19:33,16.9,light
TRIP0456,BE01,10-01-2025,Friday,0,07:27,07:31,4.8,light
TRIP0457,BE01,10-01-2025,Friday,1,18:32,18:38,6.2,normal
TRIP0458,BP01,10-01-2025,Friday,0,07:18,07:23,5.1,light
TRIP0459,BP01,10-01-2025,Friday,1,19:31,19:35,4.8,light
TRIP0460,BC01,10-01-2025,Friday,0,07:01,07:05,4.3,light
TRIP0461,BC01,10-01-2025,Friday,1,19:53,19:56,3.8,light
TRIP0462,BM01,10-01-2025,Friday,0,09:41,10:14,33.9,light
TRIP0463,BM01,10-01-2025,Friday,1,16:23,17:00,37.7,light
TRIP0464,KS01,10-01-2025,Friday,0,08:33,09:25,52.9,normal
TRIP0465,KS01,10-01-2025,Friday,1,17:59,18:51,52.6,moderate
TRIP0466,KM01,10-01-2025,Friday,0,08:52,09:18,26.2,light
TRIP0467,KM01,10-01-2025,Friday,1,17:04,17:39,35.9,moderate
TRIP0468,KB01,10-01-2025,Friday,0,09:46,09:58,12.4,light
TRIP0469,KB01,10-01-2025,Friday,1,17:11,17:31,20.4,heavy
TRIP0470,KO01,10-01-2025,Friday,0,08:21,08:44,23.7,normal
TRIP0471,KO01,10-01-2025,Friday,1,17:15,17:46,31.7,heavy
TRIP0472,EC01,11-01-2025,Saturday,0,09:54,10:12,18.7,light
TRIP0473,EC01,11-01-2025,Saturday,1,18:37,18:54,17.5,light
TRIP0474,MM01,11-01-2025,Saturday,0,10:11,10:24,13.5,light
TRIP0475,MM01,11-01-2025,Saturday,1,17:52,18:06,14.3,light
TRIP0476,MS01,11-01-2025,Saturday,0,09:16,09:58,42.1,light
TRIP0477,MS01,11-01-2025,Saturday,1,15:01,15:52,51.6,normal
TRIP0478,AC01,11-01-2025,Saturday,0,11:10,11:47,37.6,light
TRIP0479,AC01,11-01-2025,Saturday,1,17:02,17:48,46.3,normal
TRIP0480,AE01,11-01-2025,Saturday,0,09:53,10:27,34.5,light
TRIP0481,AE01,11-01-2025,Saturday,1,18:07,18:39,32.7,light
TRIP0482,MI01,11-01-2025,Saturday,0,11:47,11:52,5.9,light
TRIP0483,MI01,11-01-2025,Saturday,1,17:00,17:10,10.6,moderate
TRIP0484,IR01,11-01-2025,Saturday,0,09:38,09:52,14.2,light
TRIP0485,IR01,11-01-2025,Saturday,1,16:23,16:35,12.9,light
TRIP0486,JC01,11-01-2025,Saturday,0,11:32,11:47,15.5,light
TRIP0487,JC01,11-01-2025,Saturday,1,15:37,15:58,21.7,normal
TRIP0488,BB01,11-01-2025,Saturday,0,10:25,10:42,17.3,light
TRIP0489,BB01,11-01-2025,Saturday,1,17:20,17:45,25.4,light
TRIP0490,AS01,11-01-2025,Saturday,0,10:19,10:47,28.4,light
TRIP0491,AS01,11-01-2025,Saturday,1,18:47,19:27,40.3,light
TRIP0492,HP01,11-01-2025,Saturday,0,10:27,10:33,6.1,light
TRIP0493,HP01,11-01-2025,Saturday,1,17:08,17:16,8.6,normal
TRIP0494,BC01,11-01-2025,Saturday,0,11:23,11:26,3.9,light
TRIP0495,BC01,11-01-2025,Saturday,1,15:10,15:14,4.1,normal
TRIP0496,KS01,11-01-2025,Saturday,0,12:11,12:50,39.8,normal
TRIP0497,MG01,12-01-2025,Sunday,0,10:58,11:40,42.8,normal
TRIP0498,MG01,12-01-2025,Sunday,1,18:23,18:58,35.9,light
TRIP0499,SM01,12-01-2025,Sunday,0,11:58,12:24,26.1,light
TRIP0500,SM01,12-01-2025,Sunday,1,16:49,17:15,26.4,light
TRIP0501,SO01,12-01-2025,Sunday,0,10:49,11:23,34.2,normal
TRIP0502,SO01,12-01-2025,Sunday,1,17:54,18:32,38.7,normal
TRIP0503,JC01,12-01-2025,Sunday,0,09:39,09:59,20.9,light
TRIP0504,JC01,12-01-2025,Sunday,1,18:25,18:42,17.8,light
TRIP0505,JP01,12-01-2025,Sunday,0,12:22,12:41,19.6,light
TRIP0506,JP01,12-01-2025,Sunday,1,16:54,17:12,18.5,light
TRIP0507,BG01,12-01-2025,Sunday,0,09:31,09:43,12.8,light
TRIP0508,BG01,12-01-2025,Sunday,1,17:48,18:03,15.2,light
TRIP0509,RR01,12-01-2025,Sunday,0,11:05,11:15,10.5,light
TRIP0510,RR01,12-01-2025,Sunday,1,15:21,15:40,19.9,normal
TRIP0511,RM01,12-01-2025,Sunday,0,11:03,11:10,7.6,light
TRIP0512,RM01,12-01-2025,Sunday,1,15:14,15:29,15.4,normal
TRIP0513,CP01,12-01-2025,Sunday,0,10:31,10:45,14.2,normal
TRIP0514,CP01,12-01-2025,Sunday,1,15:30,15:43,13,normal
TRIP0515,AI01,12-01-2025,Sunday,0,11:26,11:40,14.7,light
TRIP0516,AI01,12-01-2025,Sunday,1,17:04,17:16,12.9,light
TRIP0517,HM01,12-01-2025,Sunday,0,09:56,10:24,28.3,light
TRIP0518,HM01,12-01-2025,Sunday,1,17:46,18:18,32.7,light
TRIP0519,HP01,12-01-2025,Sunday,0,11:32,11:38,6.2,light
TRIP0520,HP01,12-01-2025,Sunday,1,15:31,15:39,8,normal
TRIP0521,JG01,12-01-2025,Sunday,0,11:50,12:10,20.2,light
TRIP0522,JM01,12-01-2025,Sunday,0,10:51,11:10,19.5,normal
TRIP0523,JM01,12-01-2025,Sunday,1,16:47,17:06,19.6,light
TRIP0524,BE01,12-01-2025,Sunday,0,09:37,09:42,5.1,light
TRIP0525,BE01,12-01-2025,Sunday,1,16:01,16:06,5.1,light
TRIP0526,BP01,12-01-2025,Sunday,0,10:46,10:51,5.6,normal
TRIP0527,BP01,12-01-2025,Sunday,1,16:13,16:18,5.2,light
TRIP0528,EE01,13-01-2025,Monday,0,10:15,10:36,21.2,normal
TRIP0529,EE01,13-01-2025,Monday,1,17:42,18:05,23.8,moderate
TRIP0530,EC01,13-01-2025,Monday,0,07:01,07:18,17.4,light
TRIP0531,EC01,13-01-2025,Monday,1,17:32,17:55,23.5,normal
TRIP0532,MM01,13-01-2025,Monday,0,09:17,09:34,17.2,light
TRIP0533,MM01,13-01-2025,Monday,1,20:39,20:58,19.2,light
TRIP0534,MB01,13-01-2025,Monday,0,09:48,10:02,14.5,light
TRIP0535,MB01,13-01-2025,Monday,1,17:58,18:19,21.8,heavy
TRIP0536,MS01,13-01-2025,Monday,0,08:10,09:04,54.7,normal
TRIP0537,MS01,13-01-2025,Monday,1,17:18,18:10,53,light
TRIP0538,AC01,13-01-2025,Monday,0,08:59,09:36,37.6,normal
TRIP0539,AC01,13-01-2025,Monday,1,17:11,17:43,32.7,light
TRIP0540,AE01,13-01-2025,Monday,0,08:34,09:25,51.3,moderate
TRIP0541,AE01,13-01-2025,Monday,1,18:14,19:00,46.9,moderate
TRIP0542,AM01,13-01-2025,Monday,0,07:00,08:04,64.9,light
TRIP0543,AM01,13-01-2025,Monday,1,18:57,19:47,50.5,light
TRIP0544,MI01,13-01-2025,Monday,0,08:57,09:06,9.3,normal
TRIP0545,MI01,13-01-2025,Monday,1,19:10,19:17,7.7,light
TRIP0546,MG01,13-01-2025,Monday,0,07:45,08:25,40.6,light
TRIP0547,MG01,13-01-2025,Monday,1,20:14,20:50,36.2,light
TRIP0548,MO01,13-01-2025,Monday,0,08:11,08:49,38.7,normal
TRIP0549,MO01,13-01-2025,Monday,1,18:49,19:14,25.4,light
TRIP0550,IR01,13-01-2025,Monday,0,09:41,09:55,14.2,light
TRIP0551,IR01,13-01-2025,Monday,1,19:14,19:26,12.9,light
TRIP0552,IS01,13-01-2025,Monday,0,07:57,08:31,34.2,light
TRIP0553,IS01,13-01-2025,Monday,1,19:47,20:15,28.6,light
TRIP0554,IG01,13-01-2025,Monday,0,07:55,08:28,33.1,light
TRIP0555,IG01,13-01-2025,Monday,1,18:00,18:43,43.1,heavy
TRIP0556,SR01,13-01-2025,Monday,0,07:06,07:17,11.4,light
TRIP0557,SR01,13-01-2025,Monday,1,16:59,17:10,11.6,light
TRIP0558,SM01,13-01-2025,Monday,0,07:14,07:39,25.2,light
TRIP0559,SM01,13-01-2025,Monday,1,16:13,16:36,23.5,light
TRIP0560,SO01,13-01-2025,Monday,0,07:30,07:54,24.8,light
TRIP0561,SO01,13-01-2025,Monday,1,18:05,18:49,45,heavy
TRIP0562,JE01,13-01-2025,Monday,0,10:28,10:48,20.8,normal
TRIP0563,JE01,13-01-2025,Monday,1,17:49,18:16,27.3,moderate
TRIP0564,BG01,13-01-2025,Monday,0,08:58,09:12,14,normal
TRIP0565,BG01,13-01-2025,Monday,1,17:23,17:39,16.2,normal
TRIP0566,BS01,13-01-2025,Monday,0,08:58,09:12,14.5,normal
TRIP0567,BS01,13-01-2025,Monday,1,19:13,19:27,14.4,light
TRIP0568,BB01,13-01-2025,Monday,0,08:50,09:16,26.1,normal
TRIP0569,BB01,13-01-2025,Monday,1,18:50,19:08,18.4,light
TRIP0570,RI01,13-01-2025,Monday,0,08:16,08:31,15.2,moderate
TRIP0571,RI01,13-01-2025,Monday,1,18:29,18:44,15.3,normal
TRIP0572,RR01,13-01-2025,Monday,0,07:19,07:37,18.6,light
TRIP0573,RR01,13-01-2025,Monday,1,19:33,19:53,20.3,light
TRIP0574,RM01,13-01-2025,Monday,0,08:39,08:58,19.5,moderate
TRIP0575,RM01,13-01-2025,Monday,1,18:27,18:45,18.4,normal
TRIP0576,CO01,13-01-2025,Monday,0,08:28,09:11,43.8,moderate
TRIP0577,CP01,13-01-2025,Monday,0,07:33,07:42,9.6,light
TRIP0578,CP01,13-01-2025,Monday,1,16:29,16:40,11.4,light
TRIP0579,CE01,13-01-2025,Monday,0,08:25,08:43,19,moderate
TRIP0580,CE01,13-01-2025,Monday,1,19:23,19:37,14.2,light
TRIP0581,CB01,13-01-2025,Monday,0,08:33,09:28,55.7,moderate
TRIP0582,CB01,13-01-2025,Monday,1,17:32,18:22,50.3,normal
TRIP0583,CI01,13-01-2025,Monday,0,07:07,07:44,37.1,light
TRIP0584,CI01,13-01-2025,Monday,1,18:35,19:21,46.9,normal
TRIP0585,CG01,13-01-2025,Monday,0,08:17,09:15,58.3,moderate
TRIP0586,CG01,13-01-2025,Monday,1,17:58,19:10,72.9,heavy
TRIP0587,AI01,13-01-2025,Monday,0,07:37,07:53,16.8,light
TRIP0588,AI01,13-01-2025,Monday,1,17:53,18:25,32.6,heavy
TRIP0589,AS01,13-01-2025,Monday,0,10:19,10:56,37.8,normal
TRIP0590,AS01,13-01-2025,Monday,1,18:21,19:13,52.6,moderate
TRIP0591,AR01,13-01-2025,Monday,0,09:26,09:45,19.8,light
TRIP0592,AR01,13-01-2025,Monday,1,17:02,17:23,21.4,light
TRIP0593,HB01,13-01-2025,Monday,0,07:02,07:16,14.9,light
TRIP0594,HB01,13-01-2025,Monday,1,19:16,19:30,14.6,light
TRIP0595,HM01,13-01-2025,Monday,0,09:38,10:06,28.4,light
TRIP0596,HM01,13-01-2025,Monday,1,19:57,20:23,26.8,light
TRIP0597,HE01,13-01-2025,Monday,0,08:48,08:55,7.8,normal
TRIP0598,HE01,13-01-2025,Monday,1,18:54,18:59,6,light
TRIP0599,JG01,13-01-2025,Monday,0,08:47,09:12,25.5,normal
TRIP0600,JG01,13-01-2025,Monday,1,18:00,18:30,30.5,heavy
TRIP0601,JR01,13-01-2025,Monday,0,08:48,09:12,24.5,normal
TRIP0602,JR01,13-01-2025,Monday,1,18:44,19:02,18.7,light
TRIP0603,JM01,13-01-2025,Monday,0,07:50,08:08,18.7,light
TRIP0604,JM01,13-01-2025,Monday,1,18:16,18:42,27,moderate
TRIP0605,BE01,13-01-2025,Monday,0,08:27,08:34,8,moderate
TRIP0606,BE01,13-01-2025,Monday,1,19:29,19:34,5.6,light
TRIP0607,BP01,13-01-2025,Monday,0,08:08,08:14,6.1,normal
TRIP0608,BP01,13-01-2025,Monday,1,20:58,21:02,4.7,light
TRIP0609,BC01,13-01-2025,Monday,0,10:15,10:19,4.2,normal
TRIP0610,BC01,13-01-2025,Monday,1,20:04,20:07,3.7,light
TRIP0611,BM01,13-01-2025,Monday,0,08:58,09:34,36.9,normal
TRIP0612,BM01,13-01-2025,Monday,1,17:25,18:00,35.3,normal
TRIP0613,KS01,13-01-2025,Monday,0,09:29,09:57,28.1,light
TRIP0614,KS01,13-01-2025,Monday,1,16:34,17:13,39.5,light
TRIP0615,KB01,13-01-2025,Monday,0,08:15,08:32,17.4,moderate
TRIP0616,KB01,13-01-2025,Monday,1,19:22,19:33,11.7,light
TRIP0617,KO01,13-01-2025,Monday,0,07:49,08:05,16.6,light
TRIP0618,KO01,13-01-2025,Monday,1,18:35,18:55,20.3,normal
TRIP0619,EE01,14-01-2025,Tuesday,0,09:46,10:02,16.9,light
TRIP0620,EE01,14-01-2025,Tuesday,1,16:37,16:55,18.4,light
TRIP0621,EC01,14-01-2025,Tuesday,0,07:06,07:23,17.9,light
TRIP0622,MM01,14-01-2025,Tuesday,0,10:22,10:44,22.1,normal
TRIP0623,MM01,14-01-2025,Tuesday,1,18:44,19:04,20.7,light
TRIP0624,MB01,14-01-2025,Tuesday,0,09:08,09:22,14.6,light
TRIP0625,MB01,14-01-2025,Tuesday,1,19:49,20:02,13.5,light
TRIP0626,MS01,14-01-2025,Tuesday,0,08:59,09:50,51.3,light
TRIP0627,MS01,14-01-2025,Tuesday,1,18:16,19:14,58.4,moderate
TRIP0628,AC01,14-01-2025,Tuesday,0,07:01,07:38,37.1,light
TRIP0629,AC01,14-01-2025,Tuesday,1,16:51,17:26,35.5,light
TRIP0630,AE01,14-01-2025,Tuesday,0,09:00,09:32,32.3,light
TRIP0631,AE01,14-01-2025,Tuesday,1,18:36,19:12,36.3,light
TRIP0632,MI01,14-01-2025,Tuesday,0,09:31,09:39,8.7,light
TRIP0633,MI01,14-01-2025,Tuesday,1,17:57,18:09,12.6,moderate
TRIP0634,MG01,14-01-2025,Tuesday,0,10:34,11:19,45.9,normal
TRIP0635,MG01,14-01-2025,Tuesday,1,17:55,18:51,56.7,moderate
TRIP0636,MO01,14-01-2025,Tuesday,0,08:15,08:50,35.5,normal
TRIP0637,MO01,14-01-2025,Tuesday,1,18:28,19:00,32.2,normal
TRIP0638,IR01,14-01-2025,Tuesday,0,07:07,07:20,13.8,light
TRIP0639,IR01,14-01-2025,Tuesday,1,20:33,20:46,13.6,light
TRIP0640,IS01,14-01-2025,Tuesday,0,07:38,08:01,23.2,light
TRIP0641,IS01,14-01-2025,Tuesday,1,18:33,19:05,32.1,light
TRIP0642,IG01,14-01-2025,Tuesday,0,08:42,09:21,39.6,normal
TRIP0643,IG01,14-01-2025,Tuesday,1,16:51,17:19,28.9,light
TRIP0644,SR01,14-01-2025,Tuesday,0,07:25,07:34,10,light
TRIP0645,SR01,14-01-2025,Tuesday,1,17:15,17:25,10.5,light
TRIP0646,SM01,14-01-2025,Tuesday,0,10:48,11:14,27,normal
TRIP0647,SM01,14-01-2025,Tuesday,1,17:31,17:57,26.1,normal
TRIP0648,SO01,14-01-2025,Tuesday,0,08:10,08:46,36.3,normal
TRIP0649,SO01,14-01-2025,Tuesday,1,17:14,17:43,29,light
TRIP0650,JC01,14-01-2025,Tuesday,0,08:56,09:15,19.4,light
TRIP0651,JC01,14-01-2025,Tuesday,1,18:54,19:09,15.9,light
TRIP0652,JP01,14-01-2025,Tuesday,0,10:23,10:43,20.6,normal
TRIP0653,JP01,14-01-2025,Tuesday,1,20:51,21:10,19.2,light
TRIP0654,JE01,14-01-2025,Tuesday,0,09:22,09:38,16.3,light
TRIP0655,JE01,14-01-2025,Tuesday,1,17:29,17:51,22.5,normal
TRIP0656,BG01,14-01-2025,Tuesday,0,08:00,08:13,13.9,light
TRIP0657,BG01,14-01-2025,Tuesday,1,17:15,17:26,11.7,light
TRIP0658,BS01,14-01-2025,Tuesday,0,10:30,10:45,16,normal
TRIP0659,BS01,14-01-2025,Tuesday,1,19:43,19:56,13.4,light
TRIP0660,BB01,14-01-2025,Tuesday,0,07:27,07:47,20.3,light
TRIP0661,BB01,14-01-2025,Tuesday,1,17:55,18:24,29,moderate
TRIP0662,RI01,14-01-2025,Tuesday,0,10:12,10:24,12.6,normal
TRIP0663,RI01,14-01-2025,Tuesday,1,20:11,20:21,10.6,light
TRIP0664,RR01,14-01-2025,Tuesday,0,07:43,07:59,16.2,light
TRIP0665,RR01,14-01-2025,Tuesday,1,20:19,20:35,16.7,light
TRIP0666,RM01,14-01-2025,Tuesday,0,08:23,08:41,18.4,moderate
TRIP0667,RM01,14-01-2025,Tuesday,1,19:55,20:09,14.4,light
TRIP0668,CO01,14-01-2025,Tuesday,0,08:34,09:13,39.1,moderate
TRIP0669,CO01,14-01-2025,Tuesday,1,17:10,17:32,22.6,light
TRIP0670,CP01,14-01-2025,Tuesday,0,10:17,10:30,13.1,normal
TRIP0671,CP01,14-01-2025,Tuesday,1,19:21,19:32,11.9,light
TRIP0672,CE01,14-01-2025,Tuesday,0,08:45,09:00,16,normal
TRIP0673,CE01,14-01-2025,Tuesday,1,19:43,19:55,12,light
TRIP0674,CB01,14-01-2025,Tuesday,0,08:21,09:12,51.5,normal
TRIP0675,CB01,14-01-2025,Tuesday,1,19:54,20:34,40.8,light
TRIP0676,CI01,14-01-2025,Tuesday,0,08:12,08:55,43,normal
TRIP0677,CI01,14-01-2025,Tuesday,1,18:27,19:10,43.2,normal
TRIP0678,CG01,14-01-2025,Tuesday,0,07:57,08:42,45.3,light
TRIP0679,CG01,14-01-2025,Tuesday,1,18:50,19:30,40.9,light
TRIP0680,AI01,14-01-2025,Tuesday,0,07:28,07:49,21.3,light
TRIP0681,AI01,14-01-2025,Tuesday,1,16:16,16:34,18.9,light
TRIP0682,AS01,14-01-2025,Tuesday,0,07:23,07:57,34.8,light
TRIP0683,AS01,14-01-2025,Tuesday,1,17:12,17:46,34.4,light
TRIP0684,AR01,14-01-2025,Tuesday,0,09:40,10:07,27.2,light
TRIP0685,AR01,14-01-2025,Tuesday,1,18:57,19:15,18.7,light
TRIP0686,HB01,14-01-2025,Tuesday,0,08:52,09:07,15.1,normal
TRIP0687,HB01,14-01-2025,Tuesday,1,18:31,18:46,15.7,normal
TRIP0688,HM01,14-01-2025,Tuesday,0,09:50,10:19,29.4,light
TRIP0689,HM01,14-01-2025,Tuesday,1,18:20,18:52,32.2,normal
TRIP0690,HE01,14-01-2025,Tuesday,0,07:42,07:47,5.3,light
TRIP0691,HE01,14-01-2025,Tuesday,1,17:36,17:43,7.3,normal
TRIP0692,HP01,14-01-2025,Tuesday,0,08:30,08:40,10.1,moderate
TRIP0693,HP01,14-01-2025,Tuesday,1,20:45,20:52,7.1,light
TRIP0694,JG01,14-01-2025,Tuesday,0,09:48,10:07,19.3,light
TRIP0695,JG01,14-01-2025,Tuesday,1,20:21,20:38,17.9,light
TRIP0696,JR01,14-01-2025,Tuesday,0,07:06,07:24,18.5,light
TRIP0697,JR01,14-01-2025,Tuesday,1,18:03,18:29,26.3,moderate
TRIP0698,JM01,14-01-2025,Tuesday,0,10:06,10:27,22,normal
TRIP0699,JM01,14-01-2025,Tuesday,1,16:09,16:25,16.8,light
TRIP0700,BP01,14-01-2025,Tuesday,0,08:50,08:56,6.1,normal
TRIP0701,BP01,14-01-2025,Tuesday,1,18:05,18:11,6.4,moderate
TRIP0702,BC01,14-01-2025,Tuesday,0,08:49,08:53,4.8,normal
TRIP0703,BC01,14-01-2025,Tuesday,1,17:24,17:27,3.8,light
TRIP0704,BM01,14-01-2025,Tuesday,0,08:19,08:57,39,normal
TRIP0705,BM01,14-01-2025,Tuesday,1,18:50,19:22,32,light
TRIP0706,KS01,14-01-2025,Tuesday,0,09:39,10:16,37.1,light
